"","participant_id","project_code","project","survey_language","country","institute_code","institution","setting","participant_code..original.data.","condition","greencar","greensoap","greendishwasher","race","recoded_race","nationality","original_gender","gender","original_age","age","RorD","LiborCon","new_condition","total","Groups.New","US_or_other","year"
"1276",1899,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"status story",0,1,0,"White","White",NA,"Female","Female","20",20,NA,NA,"Status",1,1,"USA","2019"
"1277",1900,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"no story",1,1,1,"White","White",NA,"Female","Female","20",20,NA,NA,"Control",3,1,"USA","2019"
"1278",1901,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"status story",1,1,1,"White","White",NA,"Female","Female","20",20,NA,NA,"Status",3,1,"USA","2019"
"1279",1902,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"no story",1,1,1,"White","White",NA,"Female","Female","20",20,NA,NA,"Control",3,1,"USA","2019"
"1280",1904,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"no story",0,1,0,"White","White",NA,"Female","Female","20",20,NA,NA,"Control",1,1,"USA","2019"
"1281",1906,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"status story",0,0,1,"African American","Black or African American",NA,"Male","Male","20",20,NA,NA,"Status",1,1,"USA","2019"
"1282",1913,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"status story",1,1,0,"White","White",NA,"Male","Male","20",20,NA,NA,"Status",2,1,"USA","2019"
"1283",1915,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"status story",1,1,1,"White","White",NA,"Female","Female","20",20,NA,NA,"Status",3,1,"USA","2019"
"1284",1916,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"no story",1,1,1,"White","White",NA,"Female","Female","20",20,NA,NA,"Control",3,1,"USA","2019"
"1285",1920,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"no story",1,1,1,"White","White",NA,"Female","Female","20",20,NA,NA,"Control",3,1,"USA","2019"
"1286",1929,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"status story",0,0,1,"White","White",NA,"Female","Female","20",20,NA,NA,"Status",1,1,"USA","2019"
"1287",1934,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"status story",0,0,0,"White","White",NA,"Female","Female","20",20,NA,NA,"Status",0,1,"USA","2019"
"1288",1938,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"no story",0,1,0,"White","White",NA,"Male","Male","20",20,NA,NA,"Control",1,1,"USA","2019"
"1289",1942,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"status story",0,1,1,"White","White",NA,"Female","Female","20",20,NA,NA,"Status",2,1,"USA","2019"
"1290",1943,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"no story",1,1,1,"White","White",NA,"Female","Female","20",20,NA,NA,"Control",3,1,"USA","2019"
"1291",1946,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"no story",1,1,0,"White","White",NA,"Female","Female","20",20,NA,NA,"Control",2,1,"USA","2019"
"1292",1948,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"status story",0,1,1,"White","White",NA,"Female","Female","20",20,NA,NA,"Status",2,1,"USA","2019"
"1293",1949,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"status story",0,1,1,"White","White",NA,"Female","Female","20",20,NA,NA,"Status",2,1,"USA","2019"
"1294",1951,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"status story",1,0,1,"White","White",NA,"Female","Female","20",20,NA,NA,"Status",2,1,"USA","2019"
"1295",1954,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"status story",1,0,0,"White","White",NA,"Female","Female","20",20,NA,NA,"Status",1,1,"USA","2019"
"1296",1958,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"status story",1,1,0,"White","White",NA,"Female","Female","20",20,NA,NA,"Status",2,1,"USA","2019"
"1297",1960,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"no story",1,1,0,"White","White",NA,"Female","Female","20",20,NA,NA,"Control",2,1,"USA","2019"
"1298",1976,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"no story",0,1,0,"African American","Black or African American",NA,"Male","Male","20",20,NA,NA,"Control",1,1,"USA","2019"
"1299",1981,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"no story",1,1,1,"White","White",NA,"Female","Female","20",20,NA,NA,"Control",3,1,"USA","2019"
"1300",1995,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"status story",1,1,0,"White","White",NA,"Female","Female","20",20,NA,NA,"Status",2,1,"USA","2019"
"1301",1996,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"status story",1,0,1,"Asian","Asian or Asian Indian",NA,"Female","Female","20",20,NA,NA,"Status",2,1,"USA","2019"
"1302",1998,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"no story",0,1,0,"White","White",NA,"Female","Female","20",20,NA,NA,"Control",1,1,"USA","2019"
"1303",2011,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"control story",1,1,1,"British",NA,"British","Male","Male","20",20,NA,NA,"Control",3,1,"other","2019"
"1304",2017,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"control story",1,1,1,"Welsh",NA,"Welsh","Female","Female","20",20,NA,NA,"Control",3,1,"other","2019"
"1305",2019,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"no story",0,1,0,"British",NA,"British","Male","Male","20",20,NA,NA,"Control",1,1,"other","2019"
"1306",2021,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"no story",1,1,1,"British",NA,"British","Female","Female","20",20,NA,NA,"Control",3,1,"other","2019"
"1307",2026,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"control story",1,1,1,"British",NA,"British","Female","Female","20",20,NA,NA,"Control",3,1,"other","2019"
"1308",2036,14,"#19-24","English","UK",9,"University of Bristol","Lab",NA,"control story",1,0,1,"WHITE BRITISH","White",NA,"Female","Female","20",20,NA,NA,"Control",2,0,"other","2019"
"1309",2037,14,"#19-24","English","UK",9,"University of Bristol","Lab",NA,"status story",1,1,1,"English",NA,"English","Female","Female","20",20,NA,NA,"Status",3,0,"other","2019"
"1310",2054,14,"#19-24","English","UK",9,"University of Bristol","Lab",NA,"control story",1,1,1,"British",NA,"British","Female","Female","20",20,NA,NA,"Control",3,0,"other","2019"
"1311",2055,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"control story",0,1,0,"British",NA,"British","Female","Female","20",20,NA,NA,"Control",1,1,"other","2019"
"1312",2056,14,"#19-24","English","UK",9,"University of Bristol","Lab",NA,"no story",0,1,0,"British",NA,"British","Female","Female","20",20,NA,NA,"Control",1,0,"other","2019"
"1313",2063,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"control story",1,1,1,"British",NA,"British","Female","Female","20",20,NA,NA,"Control",3,1,"other","2019"
"1314",2085,14,"#19-24","English","UK",9,"University of Bristol","Lab",NA,"no story",1,1,1,"UK",NA,"UK","Male","Male","20",20,NA,NA,"Control",3,0,"other","2019"
"1315",2089,14,"#19-24","English","UK",9,"University of Bristol","Lab",NA,"status story",1,0,0,"Singaporean",NA,"Singaporean","Female","Female","20",20,NA,NA,"Status",1,0,"other","2019"
"1316",2090,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"no story",1,0,0,"White British","White",NA,"Female","Female","20",20,NA,NA,"Control",1,1,"other","2019"
"1317",2095,14,"#19-24","English","UK",9,"University of Bristol","Lab",NA,"control story",0,1,1,"British",NA,"British","Female","Female","20",20,NA,NA,"Control",2,0,"other","2019"
"1318",2115,14,"#19-24","English","UK",9,"University of Bristol","Lab",NA,"control story",1,1,1,"British",NA,"British","Female","Female","20",20,NA,NA,"Control",3,0,"other","2019"
"1319",2119,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"status story",1,0,1,"White british","White",NA,"Male","Male","20",20,NA,NA,"Status",2,1,"other","2019"
"1320",2121,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"status story",1,0,1,"British",NA,"British","Male","Male","20",20,NA,NA,"Status",2,1,"other","2019"
"1321",2124,14,"#19-24","English","UK",9,"University of Bristol","Lab",NA,"status story",1,0,1,"British",NA,"British","Female","Female","20",20,NA,NA,"Status",2,0,"other","2019"
"1322",2126,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"control story",0,1,1,"British",NA,"British","Female","Female","20",20,NA,NA,"Control",2,1,"other","2019"
"1323",2155,14,"#19-24","English","UK",9,"University of Bristol","Lab",NA,"no story",1,0,1,"British",NA,"British","Female","Female","20",20,NA,NA,"Control",2,0,"other","2019"
"1324",2157,14,"#19-24","English","UK",9,"University of Bristol","Lab",NA,"no story",1,1,1,"british",NA,"British","Female","Female","20",20,NA,NA,"Control",3,0,"other","2019"
"1325",2161,14,"#19-24","English","UK",9,"University of Bristol","Lab",NA,"no story",1,1,1,"Romanian",NA,"Romanian","Prefer not to say","Prefer not to say","20",20,NA,NA,"Control",3,0,"other","2019"
"1326",2176,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"control story",1,1,1,"British",NA,"British","Female","Female","20",20,NA,NA,"Control",3,1,"other","2019"
"1327",2178,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"no story",1,1,1,"British",NA,"British","Female","Female","20",20,NA,NA,"Control",3,1,"other","2019"
"1328",2182,14,"#19-24","English","UK",9,"University of Bristol","Lab",NA,"no story",1,0,1,"irish",NA,"irish","Female","Female","20",20,NA,NA,"Control",2,0,"other","2019"
"1329",2186,14,"#19-24","English","UK",9,"University of Bristol","Lab",NA,"no story",1,1,1,"Nigerian",NA,"Nigerian","Female","Female","20",20,NA,NA,"Control",3,0,"other","2019"
"1330",2193,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"status story",1,1,0,"British",NA,"British","Female","Female","20",20,NA,NA,"Status",2,1,"other","2019"
"1331",2198,14,"#19-24","English","UK",9,"University of Bristol","Lab",NA,"status story",1,1,1,"British",NA,"British","Male","Male","20",20,NA,NA,"Status",3,0,"other","2019"
"1332",2201,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"no story",1,1,1,"Irish English",NA,"Irish English","Male","Male","20",20,NA,NA,"Control",3,1,"other","2019"
"1333",2209,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"status story",0,1,1,"British",NA,"British","Male","Male","20",20,NA,NA,"Status",2,1,"other","2019"
"1334",2210,14,"#19-24","English","UK",9,"University of Bristol","Lab",NA,"status story",0,1,1,"Czech",NA,"Czech","Female","Female","20",20,NA,NA,"Status",2,0,"other","2019"
"1335",2213,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"control story",1,1,1,"British",NA,"British","Male","Male","20",20,NA,NA,"Control",3,1,"other","2019"
"1336",2218,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"control story",0,0,1,"White British","White",NA,"Female","Female","20",20,NA,NA,"Control",1,1,"other","2019"
"1337",2220,14,"#19-24","English","UK",9,"University of Bristol","Lab",NA,"no story",1,0,1,"british",NA,"British","Female","Female","20",20,NA,NA,"Control",2,0,"other","2019"
"1338",2230,14,"#19-24","English","UK",9,"University of Bristol","Online",NA,"no story",1,0,0,"BRITISH",NA,"British","Female","Female","20",20,NA,NA,"Control",1,1,"other","2019"
"1339",2260,14,"#19-24","English","UK",9,"University of Bristol","Lab",NA,"status story",0,0,1,"English",NA,"English","Female","Female","20",20,NA,NA,"Status",1,0,"other","2019"
"1340",2261,14,"#19-24","English","UK",9,"University of Bristol","Lab",NA,"control story",1,1,0,"Peruvian",NA,"Peruvian","Female","Female","20",20,NA,NA,"Control",2,0,"other","2019"
"1341",2275,14,"#19-24","English","UK",9,"University of Bristol","Lab",NA,"no story",0,1,1,"British",NA,"British","Female","Female","20",20,NA,NA,"Control",2,0,"other","2019"
"1342",2278,14,"#19-24","English","UK",9,"University of Bristol","Lab",NA,"control story",0,1,0,"BRITISH",NA,"British","Female","Female","20",20,NA,NA,"Control",1,0,"other","2019"
"1343",2292,14,"#19-24","English","UK",9,"University of Bristol","Lab",NA,"status story",1,1,1,"British",NA,"British","Female","Female","20",20,NA,NA,"Status",3,0,"other","2019"
"1344",2299,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","4","no story",0,1,1,"None given ",NA,NA,"Male","Male","20",20,NA,"Liberal","Control",2,0,"other","2019"
"1345",2301,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","6","control story",0,1,1,"None given ",NA,NA,"Female","Female","20",20,NA,"Liberal","Control",2,0,"other","2019"
"1346",2315,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","20","no story",0,1,1,"None given ",NA,NA,"Female","Female","20",20,NA,"Liberal","Control",2,0,"other","2019"
"1347",2319,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","24","status story",0,0,0,"None given ",NA,NA,"Female","Female","20",20,NA,"Liberal","Status",0,0,"other","2019"
"1348",2332,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","37","control story",1,1,1,"None given ",NA,NA,"Female","Female","20",20,NA,"Liberal","Control",3,0,"other","2019"
"1349",2339,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","44","control story",0,1,1,"None given ",NA,NA,"Female","Female","20",20,NA,"Liberal","Control",2,0,"other","2019"
"1350",2343,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","48","control story",0,1,0,"None given ",NA,NA,"Female","Female","20",20,NA,NA,"Control",1,0,"other","2019"
"1351",2353,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","58","control story",0,0,0,"None given ",NA,NA,"Female","Female","20",20,NA,"Liberal","Control",0,0,"other","2019"
"1352",2355,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","60","status story",1,1,1,"None given ",NA,NA,"Female","Female","20",20,NA,"Liberal","Status",3,0,"other","2019"
"1353",2356,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","61","no story",1,0,1,"None given ",NA,NA,"Female","Female","20",20,NA,"Liberal","Control",2,0,"other","2019"
"1354",2366,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","71","status story",0,1,1,"None given ",NA,NA,"Female","Female","20",20,NA,NA,"Status",2,0,"other","2019"
"1355",2385,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","90","status story",0,1,1,"None given ",NA,NA,"Female","Female","20",20,NA,"Liberal","Status",2,0,"other","2019"
"1356",2389,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","94","no story",0,1,1,"None given ",NA,NA,"Female","Female","20",20,NA,"Liberal","Control",2,0,"other","2019"
"1357",2422,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","127","control story",1,1,1,"None given ",NA,NA,"Female","Female","20",20,NA,"Liberal","Control",3,0,"other","2019"
"1358",2428,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","133","no story",0,0,1,"None given ",NA,NA,"Female","Female","20",20,NA,"Liberal","Control",1,0,"other","2019"
"1359",2430,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","135","no story",0,0,1,"None given ",NA,NA,"Female","Female","20",20,NA,"Liberal","Control",1,0,"other","2019"
"1360",2445,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","150","control story",0,1,1,"None given ",NA,NA,"Male","Male","20",20,NA,"Liberal","Control",2,0,"other","2019"
"1361",2452,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","157","no story",0,1,0,"None given ",NA,NA,"Male","Male","20",20,NA,NA,"Control",1,0,"other","2019"
"1362",2462,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","167","status story",1,1,1,"None given ",NA,NA,"Female","Female","20",20,NA,"Liberal","Status",3,0,"other","2019"
"1363",2465,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","170","no story",0,0,1,"None given ",NA,NA,"Female","Female","20",20,NA,NA,"Control",1,0,"other","2019"
"1364",2474,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","179","no story",1,1,1,"None given ",NA,NA,"Female","Female","20",20,NA,"Liberal","Control",3,0,"other","2019"
"1365",2478,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","183","status story",0,0,0,"None given ",NA,NA,"Female","Female","20",20,NA,"Liberal","Status",0,0,"other","2019"
"1366",2479,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","184","control story",1,1,1,"None given ",NA,NA,"Female","Female","20",20,NA,"Liberal","Control",3,0,"other","2019"
"1367",2483,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","188","no story",1,1,1,"None given ",NA,NA,"Female","Female","20",20,NA,"Conservative","Control",3,0,"other","2019"
"1368",2487,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","192","no story",0,1,0,"None given ",NA,NA,"Female","Female","20",20,NA,"Liberal","Control",1,0,"other","2019"
"1369",2496,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","201","no story",0,1,1,"None given ",NA,NA,"Female","Female","20",20,NA,"Liberal","Control",2,0,"other","2019"
"1370",2499,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","204","no story",1,1,1,"None given ",NA,NA,"Female","Female","20",20,NA,NA,"Control",3,0,"other","2019"
"1371",2502,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","207","status story",1,1,0,"None given ",NA,NA,"Female","Female","20",20,NA,"Liberal","Status",2,0,"other","2019"
"1372",2505,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","210","control story",0,1,1,"None given ",NA,NA,"Female","Female","20",20,NA,"Liberal","Control",2,0,"other","2019"
"1373",2507,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","212","control story",0,1,0,"None given ",NA,NA,"Female","Female","20",20,NA,"Liberal","Control",1,0,"other","2019"
"1374",2522,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","227","no story",0,0,0,"None given ",NA,NA,"Female","Female","20",20,NA,"Liberal","Control",0,0,"other","2019"
