participant_id,project_code,project,survey_language,country,institute_code,institution,setting,participant_code (original data),condition,greencar,greensoap,greendishwasher,race,recoded_race,nationality,original_gender,gender,original_age,age,RorD,LiborCon
2436,13,#19-25,English,Canada,8,Ryerson University,lab - groups,141,status story,No,No,No,None given ,,,Female,Female,19,19,,Liberal
2443,13,#19-25,English,Canada,8,Ryerson University,lab - groups,148,status story,Yes,No,Yes,None given ,,,Female,Female,19,19,,Liberal
2444,13,#19-25,English,Canada,8,Ryerson University,lab - groups,149,control story,No,Yes,Yes,None given ,,,Female,Female,19,19,,Liberal
2448,13,#19-25,English,Canada,8,Ryerson University,lab - groups,153,status story,Yes,Yes,No,None given ,,,Female,Female,19,19,,Liberal
2453,13,#19-25,English,Canada,8,Ryerson University,lab - groups,158,no story,No,Yes,Yes,None given ,,,Female,Female,19,19,,Liberal
2457,13,#19-25,English,Canada,8,Ryerson University,lab - groups,162,no story,Yes,Yes,Yes,None given ,,,Female,Female,19,19,,Liberal
2459,13,#19-25,English,Canada,8,Ryerson University,lab - groups,164,no story,No,Yes,Yes,None given ,,,Female,Female,19,19,,Liberal
2463,13,#19-25,English,Canada,8,Ryerson University,lab - groups,168,status story,No,Yes,Yes,None given ,,,Male,Male,19,19,,Liberal
2467,13,#19-25,English,Canada,8,Ryerson University,lab - groups,172,status story,Yes,No,No,None given ,,,Male,Male,19,19,,
2471,13,#19-25,English,Canada,8,Ryerson University,lab - groups,176,no story,Yes,Yes,Yes,None given ,,,Male,Male,19,19,,Liberal
2480,13,#19-25,English,Canada,8,Ryerson University,lab - groups,185,control story,No,No,Yes,None given ,,,Female,Female,19,19,,
2481,13,#19-25,English,Canada,8,Ryerson University,lab - groups,186,no story,Yes,Yes,Yes,None given ,,,Female,Female,19,19,,Liberal
2482,13,#19-25,English,Canada,8,Ryerson University,lab - groups,187,status story,No,Yes,Yes,None given ,,,Female,Female,19,19,,Liberal
2484,13,#19-25,English,Canada,8,Ryerson University,lab - groups,189,status story,No,Yes,Yes,None given ,,,Female,Female,19,19,,Liberal
2494,13,#19-25,English,Canada,8,Ryerson University,lab - groups,199,no story,Yes,Yes,Yes,None given ,,,Male,Male,19,19,,Conservative
2516,13,#19-25,English,Canada,8,Ryerson University,lab - groups,221,status story,Yes,Yes,Yes,None given ,,,Female,Female,19,19,,Liberal
2525,2,#19-33,English,USA,1,Adams State University,Online,,status story,No,No,No,Hispanic or Latino,Hispanic or Latino,,Male,Male,19,19,Republican,
2528,2,#19-33,English,USA,1,Adams State University,Online,,control story,Yes,No,No,Hispanic or Latino,Hispanic or Latino,,Female,Female,19,19,,
2537,2,#19-33,English,USA,1,Adams State University,Online,,status story,Yes,No,Yes,White,White,,Female,Female,19,19,Republican,
2538,2,#19-33,English,USA,1,Adams State University,Online,,status story,Yes,No,No,White,White,,Male,Male,19,19,,
2543,2,#19-33,English,USA,1,Adams State University,Online,,control story,Yes,No,No,Hispanic or Latino,Hispanic or Latino,,Female,Female,19,19,Republican,
2909,12,#19-52,English,Iceland,3,Reykjavik University,lab - individual,,control story,No,Yes,Yes,white/caucasian,White,,Female,Female,19,19,,
2924,12,#19-52,English,Iceland,3,Reykjavik University,lab - individual,,status story,No,Yes,Yes,white/caucasian,White,,Female,Female,19,19,,
2982,12,#19-52,English,Iceland,3,Reykjavik University,lab - individual,,control story,No,Yes,Yes,white/caucasian,White,,Female,Female,19,19,,
3107,4,#20-04,English,USA,5,Concordia College,Online,,status story,Yes,Yes,No,White,White,,Female,Female,19,19,,
3108,4,#20-04,English,USA,5,Concordia College,Online,,control story,Yes,Yes,Yes,White,White,,Female,Female,19,19,,
3114,4,#20-04,English,USA,5,Concordia College,Online,,status story,Yes,Yes,Yes,White,White,,Female,Female,19,19,,
3115,4,#20-04,English,USA,5,Concordia College,Online,,control story,Yes,Yes,Yes,White,White,,Male,Male,19,19,,
3116,4,#20-04,English,USA,5,Concordia College,Online,,control story,Yes,Yes,Yes,Black,Black or African American,,Female,Female,19,19,,
3121,4,#20-04,English,USA,5,Concordia College,Online,%SURVEY_CODE%,control story,Yes,Yes,Yes,Asian,Asian or Asian Indian,,Female,Female,19,19,,
3123,4,#20-04,English,USA,5,Concordia College,Online,%SURVEY_CODE%,control story,Yes,No,Yes,White,White,,Female,Female,19,19,,
3125,4,#20-04,English,USA,5,Concordia College,Online,%SURVEY_CODE%,control story,Yes,Yes,Yes,White,White,,Female,Female,19,19,,
3126,4,#20-04,English,USA,5,Concordia College,Online,%SURVEY_CODE%,control story,No,Yes,No,White,White,,Female,Female,19,19,,
3131,4,#20-04,English,USA,5,Concordia College,Online,,status story,No,Yes,No,White,White,,Male,Male,19,19,,
3142,4,#20-04,English,USA,5,Concordia College,Online,1732,control story,Yes,Yes,No,Asian,Asian or Asian Indian,,Female,Female,19,19,,
3144,4,#20-04,English,USA,5,Concordia College,Online,1661,control story,Yes,Yes,Yes,White,White,,Female,Female,19,19,,
3145,4,#20-04,English,USA,5,Concordia College,Online,1719,status story,Yes,No,Yes,White,White,,Female,Female,19,19,,
3147,4,#20-04,English,USA,5,Concordia College,Online,1785,status story,No,No,No,White,White,,Female,Female,19,19,,
3149,4,#20-04,English,USA,5,Concordia College,Online,1733,status story,Yes,No,No,White,White,,Female,Female,19,19,,
3151,4,#20-04,English,USA,5,Concordia College,Online,1683,control story,Yes,Yes,Yes,White,White,,Female,Female,19,19,,
3152,4,#20-04,English,USA,5,Concordia College,Online,1728,control story,No,Yes,No,White,White,,Female,Female,19,19,,
3155,4,#20-04,English,USA,5,Concordia College,Online,1779,status story,No,No,No,White,White,,Female,Female,19,19,,
3157,4,#20-04,English,USA,5,Concordia College,Online,,status story,No,No,No,White,White,,Male,Male,19,19,,
3160,4,#20-04,English,USA,5,Concordia College,Online,,control story,Yes,Yes,Yes,White,White,,Male,Male,19,19,,
3161,4,#20-04,English,USA,5,Concordia College,Online,,control story,Yes,No,Yes,White,White,,Male,Male,19,19,,
3166,4,#20-04,English,USA,5,Concordia College,Online,1819,status story,Yes,Yes,Yes,White,White,,Female,Female,19,19,,
3167,4,#20-04,English,USA,5,Concordia College,Online,1776,control story,Yes,No,No,White,White,,Female,Female,19,19,,
3169,4,#20-04,English,USA,5,Concordia College,Online,1799,status story,No,No,No,White,White,,Female,Female,19,19,,
3171,4,#20-04,English,USA,5,Concordia College,Online,1793,control story,Yes,No,Yes,Other,Other,,Female,Female,19,19,,
3173,4,#20-04,English,USA,5,Concordia College,Online,1782,status story,Yes,Yes,Yes,White,White,,Female,Female,19,19,,
3178,4,#20-04,English,USA,5,Concordia College,Online,1758,status story,Yes,Yes,Yes,White,White,,Female,Female,19,19,,
3180,4,#20-04,English,USA,5,Concordia College,Online,1809,control story,Yes,Yes,No,White,White,,Female,Female,19,19,,
3184,4,#20-04,English,USA,5,Concordia College,Online,1684,status story,No,Yes,Yes,White,White,,Female,Female,19,19,,
3264,24,#20-22,English,USA,15,Arkansas Tech,Online,,control story,No,No,Yes,black (non-hispanic),,,female,Female,19,19,,Liberal
3265,24,#20-22,English,USA,15,Arkansas Tech,Online,,status story,No,Yes,No,hispanic,,,female,Female,19,19,,Liberal
3274,24,#20-22,English,USA,15,Arkansas Tech,Online,,status story,Yes,No,Yes,white (non-hispanic),,,female,Female,19,19,,
3276,24,#20-22,English,USA,15,Arkansas Tech,Online,,status story,No,No,Yes,white (non-hispanic),,,female,Female,19,19,,
3277,24,#20-22,English,USA,15,Arkansas Tech,Online,,status story,No,Yes,Yes,white (non-hispanic),,,female,Female,19,19,,Liberal
3278,24,#20-22,English,USA,15,Arkansas Tech,Online,,control story,Yes,No,Yes,asian/pacific islander,,,female,Female,19,19,,
3279,24,#20-22,English,USA,15,Arkansas Tech,Online,,control story,Yes,Yes,Yes,white (non-hispanic),,,female,Female,19,19,,Conservative
3295,24,#20-22,English,USA,15,Arkansas Tech,Online,,control story,Yes,No,No,white (non-hispanic),,,male,Male,19,19,,Conservative
3300,24,#20-22,English,USA,15,Arkansas Tech,Online,,status story,Yes,No,No,white (non-hispanic),,,female,Female,19,19,,Liberal
3304,24,#20-22,English,USA,15,Arkansas Tech,Online,,status story,No,No,Yes,white (non-hispanic),,,female,Female,19,19,,Liberal
3310,24,#20-22,English,USA,15,Arkansas Tech,Online,,control story,No,No,Yes,white (non-hispanic),,,male,Male,19,19,,Liberal
3312,24,#20-22,English,USA,15,Arkansas Tech,Online,,status story,No,No,Yes,white (non-hispanic),,,female,Female,19,19,,
3313,24,#20-22,English,USA,15,Arkansas Tech,Online,,control story,No,No,No,white (non-hispanic),,,female,Female,19,19,,Liberal
3314,24,#20-22,English,USA,15,Arkansas Tech,Online,,control story,Yes,No,No,white (non-hispanic),,,male,Male,19,19,,Liberal
3338,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,1,control story,No,Yes,No,Asian or Asian Indian,Asian or Asian Indian,,Male,Male,19,19,,
3346,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,9,control story,No,No,Yes,Asian or Asian Indian,Asian or Asian Indian,,Male,Male,19,19,,
3348,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,11,control story,No,No,No,American Indian or Native Alaskan,American Indian or Alaska Native,,Female,Female,19,19,,
3349,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,12,control story,Yes,No,No,"Hispanic, Latino, or Spanish",Hispanic or Latino,,Male,Male,19,19,,
3350,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,13,control story,No,Yes,Yes,"Hispanic, Latino, or Spanish",Hispanic or Latino,,Female,Female,19,19,,
3353,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,16,control story,Yes,No,Yes,Black or African American,Black or African American,,Male,Male,19,19,,
3354,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,17,control story,No,No,No,Asian or Asian Indian,Asian or Asian Indian,,Male,Male,19,19,,
3361,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,24,control story,No,No,No,"Hispanic, Latino, or Spanish",Hispanic or Latino,,Male,Male,19,19,,
3362,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,25,control story,No,No,Yes,Asian or Asian Indian,Asian or Asian Indian,,Male,Male,19,19,,
3371,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,34,control story,Yes,Yes,No,Black or African American,Black or African American,,Male,Male,19,19,,
3383,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,46,control story,Yes,No,Yes,"Hispanic, Latino, or Spanish",Hispanic or Latino,,Male,Male,19,19,,
3385,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,48,control story,Yes,No,No,Black or African American,Black or African American,,Male,Male,19,19,,
3386,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,49,control story,Yes,No,No,Middle Eastern or North African,Middle Eastern or North African,,Female,Female,19,19,,
3388,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,51,control story,No,Yes,No,Middle Eastern or North African,Middle Eastern or North African,,Female,Female,19,19,,
3392,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,55,control story,Yes,Yes,Yes,Asian or Asian Indian,Asian or Asian Indian,,Male,Male,19,19,,
3393,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,56,control story,No,Yes,No,Black or African American,Black or African American,,Male,Male,19,19,,
3395,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,58,control story,Yes,Yes,Yes,Middle Eastern or North African,Middle Eastern or North African,,Male,Male,19,19,,
3401,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,64,control story,Yes,No,No,"Hispanic, Latino, or Spanish",Hispanic or Latino,,Female,Female,19,19,,
3402,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,65,control story,No,Yes,No,Asian or Asian Indian,Asian or Asian Indian,,Female,Female,19,19,,
3413,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,76,status story,Yes,Yes,Yes,Middle Eastern or North African,Middle Eastern or North African,,Male,Male,19,19,,
3416,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,79,status story,Yes,No,Yes,Middle Eastern or North African,Middle Eastern or North African,,Male,Male,19,19,,
3419,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,82,status story,Yes,Yes,No,Asian or Asian Indian,Asian or Asian Indian,,Male,Male,19,19,,
3424,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,87,status story,Yes,No,No,Asian or Asian Indian,Asian or Asian Indian,,Female,Female,19,19,,
3426,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,89,status story,No,No,Yes,"Hispanic, Latino, or Spanish",Hispanic or Latino,,Male,Male,19,19,,
3432,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,95,status story,Yes,No,Yes,Black or African American,Black or African American,,Female,Female,19,19,,
3433,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,96,status story,Yes,Yes,Yes,Black or African American,Black or African American,,Male,Male,19,19,,
3437,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,100,status story,Yes,No,No,Asian or Asian Indian,Asian or Asian Indian,,Male,Male,19,19,,
3442,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,105,status story,No,Yes,No,Asian or Asian Indian,Asian or Asian Indian,,Female,Female,19,19,,
3450,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,113,status story,Yes,Yes,Yes,Asian or Asian Indian,Asian or Asian Indian,,Male,Male,19,19,,
3451,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,114,status story,No,Yes,Yes,Middle Eastern or North African,Middle Eastern or North African,,Male,Male,19,19,,
3454,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,117,status story,No,No,Yes,Asian or Asian Indian,Asian or Asian Indian,,Female,Female,19,19,,
3457,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,120,status story,No,No,No,Asian or Asian Indian,Asian or Asian Indian,,Female,Female,19,19,,
3459,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,122,status story,No,No,No,Asian or Asian Indian,Asian or Asian Indian,,Female,Female,19,19,,
3466,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,129,status story,Yes,Yes,Yes,Middle Eastern or North African,Middle Eastern or North African,,Male,Male,19,19,,
3469,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,132,status story,Yes,Yes,No,"Hispanic, Latino, or Spanish",Hispanic or Latino,,Male,Male,19,19,,
3475,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,138,status story,No,Yes,Yes,Middle Eastern or North African,Middle Eastern or North African,,Male,Male,19,19,,
3476,5,#20-34,English,USA,6,Georgia Gwinnett College,Online,139,status story,No,Yes,No,Asian or Asian Indian,Asian or Asian Indian,,Male,Male,19,19,,
1,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,status story,Yes,No,No,,,,Female,Female,20,20,,
3,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,control story,Yes,Yes,Yes,,,,Female,Female,20,20,,
22,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,no story,No,No,No,,,,Female,Female,20,20,,
30,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,control story,Yes,No,Yes,,,,Female,Female,20,20,,
37,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,status story,No,Yes,Yes,,,,Female,Female,20,20,,
59,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,status story,No,Yes,No,,,,Female,Female,20,20,,
69,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,control story,Yes,No,No,,,,Female,Female,20,20,,
75,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,status story,No,Yes,No,,,,Female,Female,20,20,,
79,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,status story,Yes,Yes,Yes,,,,Male,Male,20,20,,
82,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,control story,No,Yes,No,,,,Female,Female,20,20,,
83,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,control story,No,Yes,Yes,,,,Female,Female,20,20,,
95,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,no story,Yes,No,Yes,,,,Female,Female,20,20,,
101,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,status story,Yes,Yes,No,,,,Female,Female,20,20,,
103,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,status story,Yes,Yes,No,,,,Female,Female,20,20,,
112,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,no story,Yes,No,No,,,,Female,Female,20,20,,
114,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,no story,No,Yes,Yes,,,,Female,Female,20,20,,
115,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,status story,No,Yes,No,,,,Female,Female,20,20,,
120,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,no story,Yes,Yes,Yes,,,,Female,Female,20,20,,
122,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,control story,Yes,Yes,No,,,,Male,Male,20,20,,
134,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,no story,No,No,No,,,,Male,Male,20,20,,
146,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,control story,No,Yes,Yes,,,,Female,Female,20,20,,
152,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,status story,No,Yes,Yes,,,,Female,Female,20,20,,
157,22,#14-3,Dutch,The Netherlands,18,Tilburg University,Lab,,no story,Yes,Yes,No,,,,Female,Female,20,20,,
